"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[10] 10, RUBIK’S CUBE, 30.1",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[6] 6, MARIO BROS. FRANCHISE, 250",""
"passed","Tue Feb 23 20:07:51 GMT 2021","Tue Feb 23 20:07:51 GMT 2021","108","","Product Controller","","com.luiz.actions.client.ProductControllerShould","sayHello","Default",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","3","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[5] 5, IPAD, 100",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[3] 3, COROLLA, 20001",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","1","","Category Enum","","com.luiz.domain.model.CategoryTest","getDescription","[2] FASHION",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[4] 4, STAR WARS, 10",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[7] 7, MICHAEL JACKSON’S THRILLER, 20.99",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[2] 2, LIPITOR, 30.2",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","2","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[6] 6, MARIO BROS. FRANCHISE, 250",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","78","","com.luiz.actions.products.AddProductCommandAdapterShould","","com.luiz.actions.products.AddProductCommandAdapterShould","execute","Product Adapter communicates with Service",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[10] 10, RUBIK’S CUBE, 30.1",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSV","[4] 4, STAR WARS, 10",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","0","","Category Enum","","com.luiz.domain.model.CategoryTest","getDescription","[9] OTHERS",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","9","","Product Service","","com.luiz.domain.model.ProductServiceTest","add","Add new product using service",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","1","","Category Enum","","com.luiz.domain.model.CategoryTest","getDescription","[5] HOME_AND_GARDEN",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","1","","Product Service","","com.luiz.domain.model.ProductServiceTest","receiveProductsFromCSVUsingAggregator","[9] 9, IPHONE, 300.2",""
"passed","Tue Feb 23 20:07:46 GMT 2021","Tue Feb 23 20:07:46 GMT 2021","7","","Category Enum","","com.luiz.domain.model.CategoryTest","getDescription","[1] ART",""
